timestamp,distance,cycles,active time,activity type,active calories,timestamp 16,heart rate,intensity,duration min,ascent,descent,moderate activity minutes
2022-07-25T14:15:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,22944,67,,,,,
2022-07-25T14:16:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,23004,64,,,,,
,,,,,,23064,63,,,,,
2022-07-25T14:18:00.000Z,,,,sedentary,,,,1,,,,
,,,,,,23124,62,,,,,
2022-07-25T14:19:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,23244,65,,,,,
2022-07-25T14:21:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,23304,68,,,,,
2022-07-25T14:22:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,23364,73,,,,,
,,,,,,23424,67,,,,,
,,,,,,23484,70,,,,,
,,,,,,23544,69,,,,,
,,,,,,23604,75,,,,,
,,,,,,23664,92,,,,,
,,,,,,23724,81,,,,,
2022-07-25T14:29:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,23784,74,,,,,
2022-07-25T14:30:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,23844,75,,,,,
,,6415,6777.000,walking,423,23844,,2,,,,
,,,,,,23904,94,,,,,
,,,,,,23964,93,,,,,
2022-07-25T14:33:00.000Z,,,,sedentary,,,,5,,,,
,,,,,,24024,109,,,,,
,,6440,6837.000,walking,426,24024,,1,,,,
,,,,,,24084,112,,,,,
,,0,2682.000,generic,133,24084,,3,,,,
,,,,,,24144,93,,,,,
,,,,,,24204,76,,,,,
,,,,,,24264,67,,,,,
,,,,,,24324,71,,,,,
,,,,,,24384,70,,,,,
,,,,,,24444,71,,,,,
,,,,,,24504,69,,,,,
,,,,,,24564,68,,,,,
,,,,,,24684,66,,,,,
,,,,,,24744,68,,,,,
,,,,,,24804,70,,,,,
,,,,,,24924,69,,,,,
,,,,,,24984,68,,,,,
,,,,,,25044,69,,,,,
,,,,,,25104,67,,,,,
,,,,,,25164,71,,,,,
,,,,,,25224,81,,,,,
,,,,,,25284,76,,,,,
,,,,,,25344,78,,,,,
,,,,,,25404,69,,,,,
,,,,,,25464,67,,,,,
,,,,,,25524,71,,,,,
,,,,,,25584,76,,,,,
,,,,,,25644,79,,,,,
,,,,,,25704,76,,,,,
,,,,,,25764,70,,,,,
,,,,,,25824,77,,,,,
,,,,,,25884,74,,,,,
2022-07-25T15:05:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,25944,75,,,,,
2022-07-25T15:06:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,26004,76,,,,,
,,,,,,26124,77,,,,,
,,,,,,26184,84,,,,,
2022-07-25T15:10:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,26244,81,,,,,
,,6461,6867.000,walking,428,26244,,3,,,,
,,,,,,26304,110,,,,,
,,0,2727.000,generic,136,26304,,5,,,,
,,0,2787.000,generic,137,26364,,3,,,,
,,,,,,26424,80,,,,,
,,,,,,26484,69,,,,,
,,,,,,26604,68,,,,,
,,,,,,26664,81,,,,,
2022-07-25T15:18:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,26724,75,,,,,
2022-07-25T15:19:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,26784,74,,,,,
,,,,,,26844,72,,,,,
2022-07-25T15:21:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,26904,76,,,,,
,,,,,,26964,75,,,,,
2022-07-25T15:23:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,27024,74,,,,,
,,,,,,27084,75,,,,,
,,,,,,27144,73,,,,,
,,,,,,27204,71,,,,,
,,,,,,27264,72,,,,,
2022-07-25T15:28:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,27324,82,,,,,
2022-07-25T15:29:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,27384,75,,,,,
2022-07-25T15:30:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,27444,74,,,,,
2022-07-25T15:31:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,27504,75,,,,,
,,,,,,27564,73,,,,,
,,,,,,27624,72,,,,,
,,,,,,27684,71,,,,,
2022-07-25T15:36:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,27804,73,,,,,
,,,,,,27864,75,,,,,
,,,,,,27924,74,,,,,
2022-07-25T15:39:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,27984,80,,,,,
,,,,,,28044,82,,,,,
,,,,,,28104,84,,,,,
2022-07-25T15:42:00.000Z,,,,sedentary,,,,1,,,,
,,,,,,28164,85,,,,,
2022-07-25T15:43:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,28224,86,,,,,
,,,,,,28284,89,,,,,
2022-07-25T15:45:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,28344,86,,,,,
2022-07-25T15:46:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,28404,84,,,,,
,,,,,,28524,85,,,,,
,,,,,,28584,81,,,,,
,,,,,,28644,78,,,,,
,,,,,,28704,82,,,,,
,,,,,,28764,81,,,,,
2022-07-25T15:53:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,28824,86,,,,,
,,,,,,28884,83,,,,,
2022-07-25T15:55:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,28944,79,,,,,
,,,,,,29064,81,,,,,
,,,,,,29124,80,,,,,
,,,,,,29184,81,,,,,
,,,,,,29244,78,,,,,
,,,,,,29304,76,,,,,
,,,,,,29364,77,,,,,
,,,,,,29424,82,,,,,
,,,,,,29484,77,,,,,
2022-07-25T16:05:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,29544,81,,,,,
2022-07-25T16:06:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,29604,79,,,,,
,,,,,,29664,81,,,,,
2022-07-25T16:08:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,29724,83,,,,,
2022-07-25T16:09:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,29784,85,,,,,
,,,,,,29844,86,,,,,
,,,,,,29904,80,,,,,
2022-07-25T16:12:00.000Z,,,,sedentary,,,,4,,,,
2022-07-25T16:13:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,30024,83,,,,,
,,,,,,30084,81,,,,,
2022-07-25T16:15:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,30144,82,,,,,
,,,,,,30264,87,,,,,
,,,,,,30324,78,,,,,
2022-07-25T16:19:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,30384,81,,,,,
,,6475,6882.000,walking,428,30384,,2,,,,
,,,,,,30444,97,,,,,
2022-07-25T16:21:00.000Z,,,,sedentary,,,,6,,,,
,,,,,,30504,111,,,,,
,,,,,,30564,117,,,,,
,,6509,7002.000,walking,439,30564,,1,,,,
,,,,,,30624,112,,,,,
,,,,,,30684,111,,,,,
,,0,2907.000,generic,144,30684,,6,,,,
,,,,,,30744,109,,,,,
,,,,,,30773,,,,2.789,,
,,,,,,30804,110,,,,,
,,,,,,30813,,,,,3.439,
,,,,,,30864,143,,,,,
,,6653,7182.000,walking,454,30864,,2,,,,
,,,,,,30924,126,,,,,
,,,,,,30984,107,,,,,
,,0,3027.000,generic,150,30984,,4,,,,
,,,,,,31044,93,,,,,
2022-07-25T16:31:00.000Z,,,,sedentary,,,,5,,,,
,,,,,,31104,94,,,,,
,,,,,,31164,112,,,,,
,,6787,7283.000,walking,460,31164,,2,,,,
,,,,,,31224,105,,,,,
,,0,3048.000,generic,151,31224,,5,,,,
,,,,,,31284,92,,,,,
,,,,,,31344,95,,,,,
,,,,,,31404,108,,,,,
,,,,,,31464,101,,,,,
,,,,,,31524,106,,,,,
,,,,,,31584,104,,,,,
,,,,,,31644,97,,,,,
,,,,,,31704,92,,,,,
,,,,,,31764,95,,,,,
,,,,,,31824,91,,,,,
,,,,,,31884,88,,,,,
,,7019,7527.000,walking,470,31884,,1,,,,
,,,,,,31944,82,,,,,
2022-07-25T16:46:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,32004,75,,,,,
,,,,,,32064,87,,,,,
2022-07-25T16:48:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,32124,89,,,,,
,,,,,,32184,97,,,,,
,,,,,,32244,106,,,,,
,,7168,7631.000,walking,475,32244,,1,,,,
,,,,,,32304,108,,,,,
,,7258,7691.000,walking,478,32304,,2,,,,
,,,,,,32364,110,,,,,
,,0,3108.000,generic,154,32364,,5,,,,
,,,,,,32424,105,,,,,
,,,,,,32484,95,,,,,
2022-07-25T16:55:00.000Z,,,,sedentary,,,,5,,,,
,,,,,,32544,105,,,,,
,,,,,,32604,108,,,,,
,,,,,,32664,112,,,,,
,,7429,7871.000,walking,488,32664,,3,,,,
,,,,,,32668,,,,,2.228,
,,,,,,32724,110,,,,,
,,0,3168.000,generic,158,32724,,6,,,,
,,,,,,32784,109,,,,,
,,7450,7931.000,walking,492,32784,,0,,,,
,,,,,,32844,111,,,,,
,,7467,7991.000,walking,495,32844,,0,,,,
,,,,,,32904,107,,,,,
,,0,3189.000,generic,159,32904,,1,,,,
,,,,,,32964,94,,,,,
,,,,,,33024,86,,,,,
2022-07-25T17:04:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,33084,76,,,,,
,,,,,,33144,80,,,,,
2022-07-25T17:07:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,33264,79,,,,,
,,,,,,33324,80,,,,,
2022-07-25T17:09:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,33384,79,,,,,
,,,,,,33444,81,,,,,
2022-07-25T17:11:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,33504,86,,,,,
2022-07-25T17:12:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,33624,85,,,,,
2022-07-25T17:14:00.000Z,,,,sedentary,,,,0,,,,
2022-07-25T17:15:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,33744,77,,,,,
2022-07-25T17:16:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,33804,79,,,,,
,,,,,,33864,80,,,,,
2022-07-25T17:18:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,33924,79,,,,,
,,,,,,33984,112,,,,,
,,7548,8054.000,walking,498,33984,,1,,,,
,,,,,,34044,118,,,,,
,,0,3249.000,generic,164,34044,,7,,,,
,,,,,,34164,117,,,,,
,,7598,8174.000,walking,507,34164,,0,,,,
,,,,,,34224,118,,,,,
,,0,3309.000,generic,168,34224,,6,,,,
,,,,,,34284,119,,,,,
,,,,,,34344,123,,,,,
,,,,,,34404,117,,,,,
,,,,,,34464,111,,,,,
,,7714,8414.000,walking,523,34464,,1,,,,
,,,,,,34524,110,,,,,
,,0,3429.000,generic,173,34584,,6,,,,
,,,,,,34644,107,,,,,
,,,,,,34704,103,,,,,
,,,,,,34824,101,,,,,
,,0,3609.000,generic,180,34824,,6,,,,
,,,,,,34884,99,,,,,
,,,,,,34944,95,,,,,
,,,,,,35004,86,,,,,
,,7755,8442.000,walking,524,35004,,0,,,,
,,,,,,35064,91,,,,,
,,,,,,35124,89,,,,,
,,,,,,35184,98,,,,,
2022-07-25T17:40:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,35244,106,,,,,
,,,,,,35304,103,,,,,
,,0,3708.000,generic,183,35304,,5,,,,
,,,,,,35364,99,,,,,
,,,,,,35424,95,,,,,
,,,,,,35484,96,,,,,
,,,,,,35544,99,,,,,
,,,,,,35604,96,,,,,
2022-07-25T17:47:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,35664,101,,,,,
,,0,3747.000,generic,185,35664,,3,,,,
,,,,,,35724,100,,,,,
2022-07-25T17:49:00.000Z,,,,sedentary,,,,5,,,,
,,,,,,35784,104,,,,,
,,,,,,35844,109,,,,,
,,7816,8562.000,walking,531,35844,,1,,,,
,,,,,,35904,117,,,,,
,,0,3807.000,generic,188,35904,,6,,,,
,,,,,,35964,112,,,,,
,,,,,,36024,113,,,,,
,,7911,8742.000,walking,543,36084,,0,,,,
,,,,,,36144,109,,,,,
,,0,3867.000,generic,190,36144,,5,,,,
,,,,,,36204,99,,,,,
,,,,,,36264,100,,,,,
,,8008,8824.000,walking,548,36264,,1,,,,
,,,,,,36324,111,,,,,
,,,,,,36384,108,,,,,
,,0,3987.000,generic,196,36384,,5,,,,
,,,,,,36444,106,,,,,
,,0,4047.000,generic,199,36444,,6,,,,
,,,,,,36504,107,,,,,
,,,,,,36564,110,,,,,
,,8040,8944.000,walking,554,36564,,0,,,,
,,,,,,36624,103,,,,,
,,0,4068.000,generic,200,36624,,1,,,,
,,,,,,36684,93,,,,,
2022-07-25T18:05:00.000Z,,,,sedentary,,,,1,,,,
2022-07-25T18:06:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,36804,95,,,,,
2022-07-25T18:07:00.000Z,,,,sedentary,,,,1,,,,
,,,,,,36864,90,,,,,
2022-07-25T18:08:00.000Z,,,,sedentary,,,,0,,,,
2022-07-25T18:09:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,36984,93,,,,,
,,,,,,37044,101,,,,,
,,8084,9043.000,walking,559,37044,,0,,,,
,,,,,,37104,103,,,,,
,,0,4089.000,generic,201,37104,,5,,,,
,,,,,,37164,94,,,,,
,,,,,,37224,92,,,,,
,,,,,,37284,95,,,,,
,,,,,,37344,86,,,,,
2022-07-25T18:16:00.000Z,,,,sedentary,,,,4,,,,
2022-07-25T18:17:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,37464,85,,,,,
,,,,,,37524,83,,,,,
,,,,,,37584,81,,,,,
,,,,,,37704,83,,,,,
2022-07-25T18:22:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,37764,82,,,,,
,,,,,,37824,98,,,,,
,,8104,9089.000,walking,560,37824,,0,,,,
,,,,,,37884,102,,,,,
,,0,4110.000,generic,201,37884,,4,,,,
,,,,,,37944,92,,,,,
,,,,,,38064,89,,,,,
,,,,,,38124,88,,,,,
2022-07-25T18:29:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,38184,90,,,,,
2022-07-25T18:30:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,38244,89,,,,,
,,,,,,38304,90,,,,,
,,,,,,38364,94,,,,,
,,,,,,38424,93,,,,,
2022-07-25T18:34:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,38484,91,,,,,
2022-07-25T18:35:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,38544,89,,,,,
,,,,,,38604,92,,,,,
,,,,,,38664,90,,,,,
2022-07-25T18:38:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,38724,92,,,,,
,,,,,,38784,91,,,,,
2022-07-25T18:40:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,38844,87,,,,,
2022-07-25T18:41:00.000Z,,,,sedentary,,,,2,,,,
2022-07-25T18:42:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,38964,90,,,,,
,,,,,,39084,91,,,,,
,,,,,,39144,92,,,,,
2022-07-25T18:46:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,39204,101,,,,,
,,0,4149.000,generic,203,39204,,1,,,,
,,,,,,39264,98,,,,,
,,,,,,39324,88,,,,,
2022-07-25T18:49:00.000Z,,,,sedentary,,,,3,,,,
2022-07-25T18:50:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,39444,98,,,,,
2022-07-25T18:51:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,39504,95,,,,,
,,,,,,39564,103,,,,,
,,,,,,39624,93,,,,,
,,,,,,39684,90,,,,,
,,,,,,39744,87,,,,,
,,,,,,39864,89,,,,,
,,,,,,39924,88,,,,,
,,,,,,39984,87,,,,,
,,,,,,40104,83,,,,,
,,,,,,40164,84,,,,,
,,,,,,40224,81,,,,,
2022-07-25T19:04:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,40284,84,,,,,
2022-07-25T19:05:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,40344,85,,,,,
,,,,,,40404,91,,,,,
,,,,,,40464,96,,,,,
,,,,,,40524,98,,,,,
2022-07-25T19:09:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,40584,102,,,,,
,,0,4170.000,generic,204,40584,,3,,,,
,,,,,,40644,98,,,,,
2022-07-25T19:11:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,40704,93,,,,,
2022-07-25T19:13:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,40824,95,,,,,
,,,,,,40884,94,,,,,
,,,,,,40944,97,,,,,
2022-07-25T19:16:00.000Z,,,,sedentary,,,,5,,,,
,,,,,,41004,114,,,,,
,,0,4230.000,generic,208,41004,,5,,,,
,,,,,,41064,109,,,,,
,,8125,9149.000,walking,565,41064,,0,,,,
,,,,,,41124,122,,,,,
,,,,,,41184,112,,,,,
,,,,,,41244,107,,,,,
,,,,,,41304,116,,,,,
,,,,,,41364,123,,,,,
,,,,,,41424,118,,,,,
,,,,,,41484,111,,,,,
,,0,4650.000,generic,239,41484,,5,,,,
,,,,,,41544,119,,,,,
,,,,,,41604,115,,,,,
,,8147,9269.000,walking,575,41604,,0,,,,
,,,,,,41664,122,,,,,
,,0,4710.000,generic,245,41664,,5,,,,
,,,,,,41724,118,,,,,
,,8162,9329.000,walking,580,41724,,0,,,,
,,,,,,41784,115,,,,,
,,0,4770.000,generic,248,41784,,6,,,,
,,,,,,41844,119,,,,,
,,8185,9389.000,walking,584,41844,,0,,,,
,,,,,,41904,116,,,,,
,,,,,,41904,,,,,,10
,,,,,,41964,104,,,,,
,,0,4851.000,generic,252,41964,,4,,,,
,,,,,,42024,94,,,,,
,,,,,,42084,89,,,,,
,,,,,,42144,86,,,,,
,,,,,,42204,87,,,,,
2022-07-25T19:37:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,42264,101,,,,,
,,0,4872.000,generic,253,42264,,5,,,,
,,,,,,42324,95,,,,,
,,,,,,42384,86,,,,,
,,,,,,42444,79,,,,,
,,,,,,42504,75,,,,,
,,,,,,42564,69,,,,,
,,,,,,42624,87,,,,,
,,,,,,42684,84,,,,,
,,,,,,42744,83,,,,,
,,,,,,42804,98,,,,,
2022-07-25T19:47:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,42864,101,,,,,
,,8194,9449.000,walking,586,42864,,0,,,,
,,,,,,42924,112,,,,,
,,,,,,42984,123,,,,,
,,0,4992.000,generic,262,42984,,5,,,,
,,,,,,43044,110,,,,,
,,8226,9509.000,walking,589,43044,,1,,,,
,,,,,,43104,114,,,,,
,,,,,,43164,123,,,,,
,,0,5112.000,generic,270,43164,,5,,,,
,,,,,,43224,109,,,,,
,,,,,,43284,92,,,,,
,,8263,9538.000,walking,590,43284,,1,,,,
,,,,,,43344,97,,,,,
2022-07-25T19:56:00.000Z,,,,sedentary,,,,5,,,,
,,,,,,43404,109,,,,,
,,,,,,43464,112,,,,,
,,,,,,43524,114,,,,,
,,,,,,43584,117,,,,,
,,8319,9778.000,walking,605,43584,,0,,,,
,,,,,,43644,118,,,,,
,,8325,9838.000,walking,611,43644,,0,,,,
,,,,,,43704,137,,,,,
,,0,5172.000,generic,278,43704,,7,,,,
,,,,,,43764,125,,,,,
,,8342,9898.000,walking,617,43764,,0,,,,
,,,,,,43824,114,,,,,
,,0,5232.000,generic,281,43824,,5,,,,
,,,,,,43884,109,,,,,
,,8355,9958.000,walking,620,43884,,0,,,,
,,,,,,43944,112,,,,,
,,0,5292.000,generic,284,43944,,5,,,,
,,,,,,44004,108,,,,,
,,8408,10018.000,walking,622,44004,,1,,,,
,,,,,,44064,115,,,,,
,,0,5352.000,generic,288,44064,,4,,,,
,,,,,,44124,105,,,,,
,,,,,,44178,,,,,2.409,
,,,,,,44184,110,,,,,
,,8560,10194.000,walking,632,44244,,1,,,,
,,,,,,44304,100,,,,,
,,,,,,44364,95,,,,,
2022-07-25T20:13:00.000Z,,,,sedentary,,,,4,,,,
,,,,,,44424,103,,,,,
,,0,5451.000,generic,291,44484,,4,,,,
,,0,5511.000,generic,293,44544,,3,,,,
,,,,,,44604,98,,,,,
,,,,,,44664,99,,,,,
,,,,,,44724,100,,,,,
2022-07-25T20:19:00.000Z,,,,sedentary,,,,5,,,,
,,,,,,44784,119,,,,,
,,,,,,44808,,,,,2.668,
,,,,,,44844,121,,,,,
,,,,,,44904,115,,,,,
,,8729,10374.000,walking,644,44904,,1,,,,
,,,,,,44964,123,,,,,
,,0,5571.000,generic,298,44964,,6,,,,
,,,,,,45024,122,,,,,
,,8763,10434.000,walking,648,45024,,0,,,,
,,,,,,45084,120,,,,,
,,,,,,45144,117,,,,,
,,,,,,45204,102,,,,,
,,0,5751.000,generic,306,45204,,4,,,,
,,,,,,45264,97,,,,,
2022-07-25T20:28:00.000Z,,,,sedentary,,,,0,,,,
2022-07-25T20:29:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,45384,96,,,,,
,,,,,,45504,95,,,,,
,,,,,,45564,94,,,,,
,,,,,,45624,92,,,,,
2022-07-25T20:34:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,45684,95,,,,,
,,,,,,45744,94,,,,,
2022-07-25T20:36:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,45804,93,,,,,
2022-07-25T20:38:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,45984,92,,,,,
2022-07-25T20:40:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,46044,90,,,,,
,,,,,,46104,93,,,,,
,,,,,,46164,92,,,,,
2022-07-25T20:43:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,46224,93,,,,,
,,,,,,46284,95,,,,,
,,,,,,46344,94,,,,,
,,,,,,46404,95,,,,,
,,,,,,46464,93,,,,,
2022-07-25T20:48:00.000Z,,,,sedentary,,,,2,,,,
2022-07-25T20:49:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,46644,95,,,,,
2022-07-25T20:51:00.000Z,,,,sedentary,,,,2,,,,
,,,,,,46704,94,,,,,
2022-07-25T20:52:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,46764,93,,,,,
2022-07-25T20:53:00.000Z,,,,sedentary,,,,0,,,,
,,,,,,46884,92,,,,,
,,,,,,46944,93,,,,,
,,,,,,47064,88,,,,,
,,,,,,47124,95,,,,,
2022-07-25T20:59:00.000Z,,,,sedentary,,,,3,,,,
,,,,,,47184,111,,,,,
,,0,5811.000,generic,308,47184,,4,,,,
2022-07-25T21:00:00.000Z,0.00,0,5811.000,generic,308,,,,1440,,,
2022-07-25T21:00:00.000Z,6977.22,8763,10434.000,walking,648,,,,1440,,,
2022-07-25T21:00:00.000Z,42.99,36,60.000,running,5,,,,1440,,,
2022-07-25T21:00:00.000Z,,,,,,,,,,,,
2022-07-25T21:00:00.000Z,,,,,,,,,,,,