timestamp,user report
21:00,0
21:00,0
21:00,0
21:00,0
21:00,0
21:00,0
21:00,0
21:06,0
21:06,0
21:06,0
21:06,0
21:08,0
21:08,0
21:08,0
21:08,0
21:08,0
21:08,0
21:08,0
21:08,0
21:15,0
21:15,0
21:15,0
21:15,0
21:18,0
21:18,0
21:18,0
21:18,0
21:18,0
21:18,0
21:18,0
21:18,0
21:18,0
21:18,0
21:18,0
21:18,0
21:30,0
21:30,0
21:31,0
21:31,0
21:32,0
21:32,0
21:33,0
21:33,0
21:33,0
21:33,0
21:36,0
21:36,0
21:37,0
21:37,0
21:37,0
21:37,0
21:37,0
21:37,0
21:37,0
21:44,0
21:44,0
21:44,0
21:44,0
21:44,0
21:44,0
21:44,0
21:44,0
21:44,0
21:44,0
21:54,0
21:54,0
21:55,0
21:55,0
21:55,0
21:55,0
21:55,0
21:55,0
22:00,0
22:00,0
22:01,0
22:01,0
22:01,0
22:03,0
22:03,0
22:04,0
22:04,0
22:04,0
22:04,0
22:04,0
22:04,0
22:04,0
22:04,0
22:04,0
22:12,1
22:12,1
22:12,1
22:12,1
22:12,1
22:15,0
22:15,0
22:15,0
22:15,0
22:18,0
22:18,0
22:18,0
22:18,0
22:20,0
22:20,0
22:20,0
22:20,0
22:20,0
22:20,0
22:20,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
22:26,0
23:00,0
23:00,0
23:00,0
23:07,0
23:07,0
23:07,0
23:07,0
23:10,0
23:10,0
23:13,0
23:13,0
23:14,0
23:14,0
23:15,0
23:15,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:16,0
23:40,0
23:41,0
23:41,0
23:42,0
23:42,0
23:43,0
23:43,0
23:43,0
23:43,0
23:43,0
23:43,0
23:43,0
23:43,0
23:43,0
23:43,0
23:43,0
23:53,0
23:53,0
23:54,0
23:54,0
23:54,0
23:54,0
23:54,0
23:54,0
23:54,0
00:00,0
00:00,0
00:01,0
00:01,0
00:02,0
00:02,0
00:03,0
00:03,0
00:04,0
00:04,0
00:04,0
00:04,0
00:08,0
00:08,0
00:09,0
00:09,0
00:09,0
00:09,0
00:12,0
00:12,0
00:13,0
00:13,0
00:13,0
00:13,0
00:13,0
00:23,0
00:23,0
00:23,0
00:25,0
00:25,0
00:25,0
00:25,0
00:25,0
00:25,0
00:31,0
00:32,0
00:32,0
00:32,0
00:34,0
00:34,0
00:35,0
00:35,0
00:35,0
00:35,0
00:35,0
00:35,0
00:35,0
00:35,0
00:44,0
00:44,0
00:46,0
00:46,0
00:46,0
00:46,0
00:46,0
00:46,0
00:46,0
00:53,0
00:53,0
00:55,0
00:55,0
00:55,0
00:55,0
00:55,0
01:00,0
01:00,0
01:00,0
01:00,0
01:00,0
01:00,0
01:05,0
01:05,0
01:06,0
01:06,0
01:06,0
01:06,0
01:06,0
01:11,0
01:11,0
01:11,0
01:13,0
01:13,0
01:13,0
01:13,0
01:13,0
01:13,0
01:13,0
01:13,0
01:13,0
01:22,0
01:22,0
01:22,0
01:24,0
01:24,0
01:24,0
01:24,0
01:27,0
01:27,0
01:28,0
01:28,0
01:28,0
01:28,0
01:28,0
01:28,0
01:28,0
01:35,0
01:35,0
01:36,0
01:36,0
01:36,0
01:36,0
01:36,0
01:36,0
01:36,0
01:42,0
01:42,0
01:43,0
01:43,0
01:45,0
01:45,0
01:46,0
01:46,0
01:46,0
01:46,0
01:46,0
01:50,0
01:50,0
01:51,0
01:51,0
01:51,0
01:51,0
01:51,0
01:51,0
01:51,0
01:57,0
01:57,0
01:58,0
01:58,0
01:58,0
02:00,0
02:00,0
02:00,0
02:02,0
02:02,0
02:02,0
02:02,0
02:02,0
02:02,0
02:02,0
02:02,0
02:02,0
02:02,0
02:02,0
02:14,0
02:14,0
02:14,0
02:16,0
02:17,0
02:17,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:18,0
02:48,0
02:48,0
02:48,0
02:50,0
02:50,0
02:50,0
02:50,0
02:50,0
02:50,0
03:00,0
03:02,0
03:02,0
03:03,0
03:03,0
03:03,0
03:03,0
03:03,0
03:03,0
03:03,0
03:13,0
03:13,0
03:13,0
03:15,0
03:15,0
03:15,0
03:17,0
03:17,0
03:18,0
03:18,0
03:18,0
03:18,0
03:18,0
03:22,0
03:22,0
03:22,0
03:24,0
03:24,0
03:25,0
03:25,0
03:26,0
03:26,0
03:27,0
03:27,0
03:28,0
03:28,0
03:28,0
03:30,0
03:30,0
03:31,0
03:31,0
03:31,0
03:31,0
03:34,0
03:35,0
03:35,0
03:35,0
03:35,0
03:35,0
03:35,0
03:35,0
03:43,0
03:43,0
03:43,0
03:43,0
03:46,0
03:46,0
03:46,0
03:46,0
03:49,0
03:49,0
03:49,0
03:51,0
03:51,0
03:51,0
03:51,0
03:54,0
03:54,0
03:55,0
03:55,0
03:55,0
03:55,0
03:55,0
04:00,0
04:00,0
04:00,0
04:04,0
04:04,0
04:05,0
04:05,0
04:06,0
04:06,0
04:07,0
04:07,0
04:07,0
04:07,0
04:07,0
04:11,0
04:11,0
04:12,0
04:12,0
04:13,0
04:13,0
04:14,0
04:14,0
04:14,0
04:14,0
04:14,0
04:18,0
04:18,0
04:19,0
04:19,0
04:19,0
04:19,0
04:19,0
04:19,0
04:19,0
04:19,0
04:27,0
04:28,0
04:28,0
04:28,0
04:30,0
04:30,0
04:31,0
04:31,0
04:31,0
04:31,0
04:31,0
04:31,0
04:31,0
04:31,0
04:31,0
04:31,0
04:45,0
04:45,0
04:46,0
04:46,0
04:47,0
04:47,0
04:48,0
04:48,0
04:48,0
04:48,0
04:48,0
04:53,0
04:53,0
04:54,0
04:54,0
04:54,0
04:54,0
04:54,0
04:54,0
04:54,0
04:54,0
05:00,0
05:00,0
05:00,0
05:00,0
05:00,0
05:00,0
05:06,0
05:06,0
05:06,0
05:06,0
05:06,0
05:06,0
05:06,0
05:06,0
05:06,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:13,0
05:35,0
05:35,0
05:35,0
05:35,0
05:35,0
05:35,0
05:35,0
05:35,0
05:41,0
05:41,0
05:50,0
05:52,0
05:52,0
05:52,0
05:52,0
05:55,0
05:55,0
05:55,0
05:55,0
05:55,0
05:55,0
05:55,0
06:00,0
06:00,0
06:00,0
06:00,0
06:00,0
06:00,0
06:00,0
06:00,0
06:00,0
06:09,0
06:09,0
06:09,0
06:09,0
06:09,0
06:09,0
06:09,0
06:09,0
06:09,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
06:16,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:00,0
07:15,0
07:15,0
07:16,0
07:16,0
07:16,0
07:16,0
07:16,0
07:16,0
07:16,0
07:16,0
07:23,0
07:23,0
07:24,0
07:24,0
07:24,0
07:24,0
07:24,0
07:24,0
07:29,0
07:29,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:30,0
07:53,0
07:53,0
07:53,0
07:53,0
07:53,0
07:53,0
07:53,0
07:53,0
07:59,0
07:59,0
07:59,0
07:59,0
07:59,0
07:59,0
07:59,0
07:59,0
07:59,0
08:06,0
08:06,0
08:07,0
08:07,0
08:07,0
08:07,0
08:07,0
08:07,0
08:12,0
08:12,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:14,0
08:34,0
08:34,0
08:35,0
08:35,0
08:36,0
08:36,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:37,0
08:50,0
08:50,0
08:51,0
08:52,0
08:52,0
08:52,0
08:52,0
08:56,0
08:56,0
08:57,0
08:57,0
08:57,0
08:57,0
08:57,0
09:00,0
09:00,0
09:00,0
09:00,0
09:00,0
09:00,0
09:05,0
09:05,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:06,0
09:29,0
09:29,0
09:30,0
09:31,0
09:31,0
09:31,0
09:31,0
09:33,0
09:33,0
09:33,0
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
09:35,1
10:00,0
10:00,0
10:00,0
10:00,0
10:03,0
10:03,0
10:04,0
10:04,0
10:04,0
10:04,0
10:04,0
10:04,0
10:04,0
10:04,0
10:04,0
10:04,0
10:04,0
10:15,0
10:15,0
10:15,0
10:17,0
10:17,0
10:19,0
10:19,0
10:19,0
10:19,0
10:21,0
10:21,0
10:22,0
10:22,0
10:23,0
10:23,0
10:24,0
10:24,0
10:25,0
10:25,0
10:25,0
10:25,0
10:25,0
10:25,0
10:31,0
10:31,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
10:32,0
11:00,0
11:00,0
11:03,0
11:03,0
11:04,0
11:04,0
11:04,0
11:04,0
11:08,0
11:08,0
11:09,0
11:11,0
11:12,0
11:12,0
11:12,0
11:15,0
11:15,0
11:16,0
11:16,0
11:16,0
11:16,0
11:16,0
11:16,0
11:16,0
11:25,0
11:25,0
11:26,0
11:26,0
11:28,0
11:28,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:29,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
11:47,0
12:00,0
12:00,0
12:00,0
12:00,0
12:00,0
12:00,0
12:06,0
12:06,0
12:06,0
12:06,0
12:06,0
12:06,0
12:06,0
12:06,0
12:06,0
12:06,0
12:06,0
12:06,0
12:17,0
12:17,0
12:18,0
12:18,0
12:18,0
12:18,0
12:22,1
12:22,1
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:23,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
12:38,0
13:00,0
13:00,0
13:00,0
13:02,0
13:02,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:03,0
13:49,0
13:49,0
13:50,0
13:50,0
13:50,0
13:52,0
13:52,0
13:53,0
13:53,0
13:53,0
13:53,0
13:57,0
13:57,0
13:58,0
13:58,0
13:58,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:00,0
14:52,0
14:52,0
14:53,0
14:53,0
14:53,0
14:53,0
14:53,0
14:53,0
14:53,0
14:53,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:00,0
15:16,0
15:16,0
15:16,0
15:18,0
15:18,0
15:18,0
15:20,0
15:20,0
15:20,0
15:20,0
15:20,0
15:24,0
15:24,0
15:24,0
15:24,0
15:24,0
15:24,0
15:24,0
15:24,0
15:24,0
15:31,0
15:31,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:32,0
15:54,0
15:54,0
15:54,0
15:54,0
15:56,0
15:56,0
15:56,0
15:56,0
15:56,0
15:56,0
16:00,0
16:00,0
16:00,0
16:00,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:03,0
16:44,0
16:44,0
16:44,0
16:44,0
16:44,0
16:44,0